% # columns="iteration, evaluation, void, void, void, xmean", seed=752493, Wed Jan 13 08:50:48 2016 # scaling_of_variables: 1, typical_x: 0
0 0 0 0 0 0.584425777533 0.103726339408 0.28766963687 -0.299539043339 0.168501461347 -0.285383422408 -0.0393696380839 -0.00438932000498 -0.362714409018 -0.0855005833654 0.00308524218313 -0.0025521560203 0.00190334099512 -0.050621056507 -0.0184555888065 -0.000358505734118 -0.140856907997 -0.0615646477979 0.00899045898801 0.0094705379206 0.175568561632 0.153764495951 -0.0178540244574 -0.000622163676376 -0.0917578330669 -0.041145218384 -0.011437639375 0.000325041493092 0.207613627345 0.125230243403
1 15 0 0.0 nan 0.584382434963 0.103530952817 0.287148849046 -0.299705710071 0.168350915242 -0.285225716299 -0.0388370993944 -0.00454484393453 -0.362704028072 -0.0850255596823 0.00354418325421 -0.00264484422697 0.00121672722866 -0.0504763471208 -0.018776869918 -0.000433207403059 -0.141260403683 -0.062210286161 0.00906011506498 0.00913933996856 0.176262067629 0.15422105434 -0.0180481560095 -0.000709530845446 -0.0915926603282 -0.0407273064576 -0.0114225363665 0.000491592600531 0.208024477935 0.124939085026
2 29 0 0.0 nan 0.584732405082 0.103609504705 0.287138942502 -0.299391815599 0.168643663015 -0.284456560345 -0.0395160522395 -0.00426417855238 -0.363378972442 -0.0842804114386 0.00375087077445 -0.0026417644869 0.00165210882227 -0.0509233930577 -0.0188237954809 -0.000175048586229 -0.141701541329 -0.0624832194583 0.00869782232574 0.00932137505139 0.176175733472 0.154450546308 -0.0177315702323 -0.00102349381155 -0.0923032796596 -0.0409196437146 -0.0112469748096 -0.000277936980478 0.208236615112 0.125240057873
3 43 0 0.0 nan 0.584467180825 0.104222976792 0.287205518747 -0.298838511695 0.168755481428 -0.284634806679 -0.0397150552873 -0.00341847377784 -0.363223810534 -0.0839034668467 0.00395073951028 -0.00286506246218 0.00232871449433 -0.051222954725 -0.019606647484 -0.000286136268714 -0.142235944935 -0.0628000239567 0.00994776072944 0.0097280267401 0.176659946055 0.154366633273 -0.0174969446181 -0.000784827312258 -0.0922220358259 -0.0411232801984 -0.0109952893618 -0.000186173445586 0.20749239906 0.125295404482
4 57 0 0.0 nan 0.584230553582 0.104373978803 0.28722371818 -0.297502102897 0.168255688668 -0.284643646879 -0.0401447421363 -0.00356476594224 -0.363389487819 -0.0840382549471 0.00314742217039 -0.00306068457628 0.00275184622286 -0.0506663784602 -0.0196937843098 0.000384246950187 -0.141666150301 -0.0626272762909 0.00993482161726 0.00912567346148 0.177348658015 0.154676332536 -0.0176017166278 -0.000849095729793 -0.0917007467386 -0.0408467772277 -0.0110549438815 -0.000498600623833 0.208012747223 0.125571904861
5 71 0 0.0 nan 0.5845812096 0.104207017835 0.286793651703 -0.29713923143 0.16842595015 -0.284140071387 -0.0404298957443 -0.003219290814 -0.363563718973 -0.0842398195251 0.0035216669851 -0.00305686463149 0.00253864254149 -0.0504350290161 -0.0192969473047 0.000837191121319 -0.141596065746 -0.0634938299011 0.0101609878609 0.00912666563925 0.177364475995 0.154792383313 -0.0182704902348 -0.000137313430541 -0.0915333443176 -0.040963809347 -0.0109007939216 -0.0013224557777 0.208792017671 0.125962890122
6 85 0 0.0 nan 0.584199977016 0.104920954381 0.286815564067 -0.296272924333 0.168212577446 -0.283956449863 -0.0401319015259 -0.00284625027061 -0.363903988567 -0.0840195651528 0.00418591847612 -0.00348877081358 0.00266665856752 -0.0502259960741 -0.0201761539773 0.000820807146743 -0.140974043612 -0.063915207836 0.0101176279907 0.00810244596749 0.177079246631 0.155039708599 -0.0184271927963 0.000194294358714 -0.0913541743668 -0.0408686817435 -0.0102719607555 -0.00149343914593 0.209044426724 0.125782082289
7 99 0 0.0 nan 0.584254739715 0.105257982357 0.286814589544 -0.295746558308 0.16850687884 -0.283850007363 -0.040955730215 -0.00280496621333 -0.36331271531 -0.0838422038703 0.00424166959156 -0.00316510575656 0.00181890924301 -0.050334949097 -0.0204310861864 0.000882088723625 -0.140242881628 -0.0642713370331 0.0106042154793 0.00820801317545 0.176958095765 0.155169874351 -0.0175878079375 0.000439597464392 -0.0912424702714 -0.0407888132049 -0.00932430095249 -0.00138968793404 0.209493835602 0.125883801974
8 113 0 0.0 nan 0.584259384156 0.105471180446 0.286737551602 -0.295517824444 0.168055477335 -0.283326583882 -0.0404241688579 -0.0028978676208 -0.363574389687 -0.0835674131746 0.00446652024635 -0.00339888978162 0.0021587324563 -0.0507093398882 -0.021227421034 0.0012883174464 -0.140677161163 -0.0640804007386 0.0110016565172 0.00827981564388 0.177159937263 0.155279535711 -0.0168031412606 -0.000432349370834 -0.0914530206496 -0.041263701629 -0.00881157105308 -0.000850149165632 0.209965231648 0.126297373863
9 127 0 0.0 nan 0.58466903749 0.105505207365 0.287125241454 -0.295243890811 0.168039184898 -0.282753813323 -0.0398232763766 -0.00365227157239 -0.363474286568 -0.0839077156179 0.00420528683381 -0.00422440167052 0.00232326560722 -0.050534411526 -0.0206756402111 0.00182099132193 -0.140841792208 -0.0640605790013 0.0119501107913 0.00854682356854 0.177129813857 0.154938788317 -0.0169288698475 0.00116336020156 -0.0918554504328 -0.0415559746963 -0.00837697506086 -0.00129986334942 0.209450344696 0.126378754197
