%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=752493, Wed Jan 13 08:50:48 2016
0 1 0.001 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
1 15 0.000917711721047 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
2 29 0.000864945280347 1.01933400296 0.99623359036 0.99623359036 0.996233616976 0.996233628298 0.996233646949 0.996233671795 0.996233697595 0.996233722496 0.996233734611 0.996233766212 0.996233812147 0.996233832073 0.996233843331 0.996233847235 0.996233862423 0.99623388553 0.996233909945 0.996233916804 0.996233934919 0.996233948322 0.996233982016 0.996234003134 0.996234026704 0.996234043492 0.997201985342 0.997556256227 1.00063038198 1.00262532642 1.0036182933 1.01245145009 1.01933400296
3 43 0.000841936698311 1.02920882675 0.992481646041 0.992481646041 0.992481654796 0.992481691929 0.992481722821 0.992481755099 0.99248177696 0.992481801555 0.992481814202 0.992481854613 0.992481875186 0.99248189325 0.992481919544 0.992481944954 0.992481962779 0.992481976843 0.992482027405 0.992781440769 0.992932565431 0.993568782388 0.9943026439 0.995752075056 0.996965330158 0.998439486314 1.00071056893 1.00220107538 1.00590431992 1.01177462799 1.01267269192 1.01394218581 1.02920882675
4 57 0.000831298238738 1.04850865839 0.98874384278 0.98874384278 0.988743876543 0.988743920112 0.988743943015 0.98874397178 0.988744027208 0.988744040496 0.988744088392 0.988744094055 0.988916894028 0.989012535932 0.989117107349 0.989362681644 0.989835951491 0.990220918525 0.990803204703 0.991594694027 0.993062532888 0.993663054262 0.995289361085 0.995665494171 0.997245711837 0.998700669915 1.00157522103 1.00363297985 1.01139719515 1.01207464089 1.01581426754 1.02813492596 1.04850865839
5 71 0.000838717665382 1.0540259169 0.985020137602 0.985020137602 0.985020229625 0.985030399887 0.985072306904 0.985137039143 0.985167510493 0.985221519561 0.985366308203 0.985629591211 0.985697271994 0.986294471859 0.986477027302 0.98737512352 0.98844521439 0.988904612105 0.989295078393 0.990151291423 0.990619361597 0.992929358285 0.994463602298 0.994965461243 0.996660570493 0.999204996661 1.00670296894 1.00927171672 1.01091373411 1.01991332261 1.02520648728 1.03051159192 1.0540259169
6 85 0.000871224506405 1.06922027931 0.981349270519 0.981349270519 0.981428021309 0.981519347272 0.981607337464 0.98164385698 0.981855806653 0.982215181131 0.982483442066 0.983103854579 0.983667284059 0.983955254126 0.984979048772 0.985105404632 0.985971829037 0.986911922524 0.989038006272 0.990230153396 0.991532972252 0.992594906885 0.995101957454 0.995605054243 1.00078503097 1.00300726509 1.0065637077 1.00806053461 1.01095416432 1.0214609666 1.02979664545 1.04214136437 1.06922027931
7 99 0.000912603802888 1.10507455663 0.97780771498 0.97780771498 0.977917465248 0.978013490887 0.978077637012 0.97852394496 0.979039719944 0.97912947031 0.979906094402 0.980316682534 0.980931035972 0.981609026462 0.982908413625 0.984572543313 0.985555898089 0.986173019013 0.986742528211 0.988072486281 0.989100574022 0.992516348912 0.995369935969 0.997649064346 1.00040541427 1.00514922282 1.00808636997 1.01062573018 1.0166509314 1.02374216783 1.02797997736 1.04735154669 1.10507455663
8 113 0.000951154344934 1.14519779342 0.974504531978 0.974504531978 0.974535288325 0.974777708025 0.97523810512 0.975489096026 0.97663388618 0.977177626556 0.977570337617 0.977985487161 0.979051507419 0.980059725846 0.981284343635 0.982468135148 0.983328462017 0.983904762819 0.985857918517 0.98974934671 0.992028822982 0.994117643692 0.995857404782 0.99965805175 1.00421558325 1.0065948841 1.00882562017 1.01434024267 1.01857453336 1.02568698436 1.03250655536 1.04624992944 1.14519779342
9 127 0.000986778838375 1.18265901766 0.970980966856 0.970980966856 0.971400816774 0.971538313439 0.972284232122 0.973283689577 0.974242045765 0.974624699167 0.975194138855 0.976542404652 0.977559720082 0.979000320203 0.979724657651 0.980890094816 0.982134494813 0.984624793372 0.986549990108 0.987162772099 0.990314989643 0.994769202977 0.996301252405 0.998776971208 1.00354272088 1.00632050848 1.00858838367 1.01611488887 1.0184226266 1.02438065054 1.03827257486 1.04767768708 1.18265901766
10 141 0.00103533077648 1.21148267113 0.967707361875 0.967707361875 0.968621178882 0.969505874418 0.969873910244 0.970076068737 0.9716600298 0.972338381695 0.973122565453 0.974155172189 0.975386685756 0.976891098077 0.977498522224 0.979552226158 0.981763915703 0.982835899118 0.98434937415 0.988993571461 0.991864144679 0.994279181068 0.996139589506 1.00089347353 1.00211886008 1.00664778124 1.00926044723 1.02043857815 1.02251795731 1.02664754206 1.04326143933 1.05131303346 1.21148267113
11 155 0.00108598367536 1.24133360716 0.964654729334 0.964654729334 0.965758982928 0.966520637057 0.967521383905 0.967777314769 0.969029977039 0.969922372433 0.97174179065 0.972192886145 0.973468500011 0.974544225708 0.976579470119 0.978292068033 0.980090991675 0.983998484229 0.985453272708 0.987549066645 0.992052189424 0.992935148442 0.996124549306 0.999137099787 1.00158118477 1.00708733231 1.01529269694 1.01761138065 1.02425437186 1.03350002947 1.04186980263 1.06446224692 1.24133360716
